"SID","survey_name","item","value"
"s067","sharing_broad","6_sharing_broad","52"
"s068","sharing_broad","6_sharing_broad","97"
"s070","sharing_broad","6_sharing_broad","92"
"s071","sharing_broad","6_sharing_broad","87"
"s072","sharing_broad","6_sharing_broad","15"
"s074","sharing_broad","6_sharing_broad","64"
"s075","sharing_broad","6_sharing_broad","5"
"s076","sharing_broad","6_sharing_broad","50"
"s077","sharing_broad","6_sharing_broad","48"
"s078","sharing_broad","6_sharing_broad","37"
"s079","sharing_broad","6_sharing_broad","52"
"s080","sharing_broad","6_sharing_broad","82"
"s082","sharing_broad","6_sharing_broad","60"
"s083","sharing_broad","6_sharing_broad","61"
"s084","sharing_broad","6_sharing_broad","100"
"s085","sharing_broad","6_sharing_broad","51"
"s086","sharing_broad","6_sharing_broad","23"
"s087","sharing_broad","6_sharing_broad","80"
"s088","sharing_broad","6_sharing_broad","0"
"s089","sharing_broad","6_sharing_broad","67"
"s090","sharing_broad","6_sharing_broad","76"
"s091","sharing_broad","6_sharing_broad","70"
"s092","sharing_broad","6_sharing_broad","64"
"s093","sharing_broad","6_sharing_broad","83"
"s094","sharing_broad","6_sharing_broad","71"
"s095","sharing_broad","6_sharing_broad","1"
"s096","sharing_broad","6_sharing_broad","50"
"s097","sharing_broad","6_sharing_broad","75"
"s100","sharing_broad","6_sharing_broad","7"
"s101","sharing_broad","6_sharing_broad","7"
"s102","sharing_broad","6_sharing_broad","75"
"s103","sharing_broad","6_sharing_broad","61"
"s104","sharing_broad","6_sharing_broad","56"
"s106","sharing_broad","6_sharing_broad","23"
"s107","sharing_broad","6_sharing_broad","92"
"s108","sharing_broad","6_sharing_broad","62"
"s109","sharing_broad","6_sharing_broad","58"
"s111","sharing_broad","6_sharing_broad","43"
"s112","sharing_broad","6_sharing_broad","99"
"s113","sharing_broad","6_sharing_broad","41"
"s114","sharing_broad","6_sharing_broad","71"
"s115","sharing_broad","6_sharing_broad","51"
"s117","sharing_broad","6_sharing_broad","89"
"s118","sharing_broad","6_sharing_broad","56"
"s121","sharing_broad","6_sharing_broad","73"
"s122","sharing_broad","6_sharing_broad","85"
"s124","sharing_broad","6_sharing_broad","89"
"s125","sharing_broad","6_sharing_broad","37"
"s126","sharing_broad","6_sharing_broad","59"
"s127","sharing_broad","6_sharing_broad","52"
"s128","sharing_broad","6_sharing_broad","100"
"s130","sharing_broad","6_sharing_broad","1"
"s132","sharing_broad","6_sharing_broad","60"
"s133","sharing_broad","6_sharing_broad","37"
"s134","sharing_broad","6_sharing_broad","91"
"s135","sharing_broad","6_sharing_broad","85"
"s136","sharing_broad","6_sharing_broad","73"
"s137","sharing_broad","6_sharing_broad","75"
"s138","sharing_broad","6_sharing_broad","32"
"s139","sharing_broad","6_sharing_broad","86"
"s140","sharing_broad","6_sharing_broad","58"
"s141","sharing_broad","6_sharing_broad","56"
"s142","sharing_broad","6_sharing_broad","70"
"s143","sharing_broad","6_sharing_broad","61"
"s144","sharing_broad","6_sharing_broad","83"
"s145","sharing_broad","6_sharing_broad","34"
"s146","sharing_broad","6_sharing_broad","85"
"s147","sharing_broad","6_sharing_broad","14"
"s148","sharing_broad","6_sharing_broad","73"
"s149","sharing_broad","6_sharing_broad","0"
"s150","sharing_broad","6_sharing_broad","0"
"s151","sharing_broad","6_sharing_broad","63"
"s153","sharing_broad","6_sharing_broad","93"
"s154","sharing_broad","6_sharing_broad","60"
"s155","sharing_broad","6_sharing_broad","67"
"s156","sharing_broad","6_sharing_broad","43"
"s158","sharing_broad","6_sharing_broad","1"
"s159","sharing_broad","6_sharing_broad","44"
"s160","sharing_broad","6_sharing_broad","0"
"s161","sharing_broad","6_sharing_broad","76"
"s162","sharing_broad","6_sharing_broad","87"
"s163","sharing_broad","6_sharing_broad","31"
"s164","sharing_broad","6_sharing_broad","98"
"s165","sharing_broad","6_sharing_broad","81"
"s166","sharing_broad","6_sharing_broad","77"
"s167","sharing_broad","6_sharing_broad","84"
"s168","sharing_broad","6_sharing_broad","65"
"s169","sharing_broad","6_sharing_broad","59"
"s171","sharing_broad","6_sharing_broad","1"
"s173","sharing_broad","6_sharing_broad","43"
"s174","sharing_broad","6_sharing_broad","56"
"s175","sharing_broad","6_sharing_broad","36"
"s176","sharing_broad","6_sharing_broad","97"
"s177","sharing_broad","6_sharing_broad","6"
"s179","sharing_broad","6_sharing_broad","66"
"s180","sharing_broad","6_sharing_broad","76"
"s181","sharing_broad","6_sharing_broad","32"
"s182","sharing_broad","6_sharing_broad","86"
"s183","sharing_broad","6_sharing_broad","69"
"s185","sharing_broad","6_sharing_broad","70"
"s186","sharing_broad","6_sharing_broad","38"
"s187","sharing_broad","6_sharing_broad","92"
"s188","sharing_broad","6_sharing_broad","74"
"s191","sharing_broad","6_sharing_broad","61"
"s192","sharing_broad","6_sharing_broad","1"
"s193","sharing_broad","6_sharing_broad","11"
"s195","sharing_broad","6_sharing_broad","80"
"s199","sharing_broad","6_sharing_broad","74"
"s201","sharing_broad","6_sharing_broad","85"
"s202","sharing_broad","6_sharing_broad","97"
"s203","sharing_broad","6_sharing_broad","0"
"s204","sharing_broad","6_sharing_broad","63"
"s205","sharing_broad","6_sharing_broad","72"
"s206","sharing_broad","6_sharing_broad","69"
"s208","sharing_broad","6_sharing_broad","100"
"s210","sharing_broad","6_sharing_broad","47"
"s211","sharing_broad","6_sharing_broad","98"
"s213","sharing_broad","6_sharing_broad","43"
"s214","sharing_broad","6_sharing_broad","51"
"s215","sharing_broad","6_sharing_broad","62"
"s216","sharing_broad","6_sharing_broad","0"
"s217","sharing_broad","6_sharing_broad","55"
"s218","sharing_broad","6_sharing_broad","85"
"s219","sharing_broad","6_sharing_broad","27"
"s220","sharing_broad","6_sharing_broad","85"
"s222","sharing_broad","6_sharing_broad","54"
"s223","sharing_broad","6_sharing_broad","19"
"s224","sharing_broad","6_sharing_broad","29"
"s225","sharing_broad","6_sharing_broad","78"
"s226","sharing_broad","6_sharing_broad","75"
"s227","sharing_broad","6_sharing_broad","61"
"s229","sharing_broad","6_sharing_broad","43"
"s230","sharing_broad","6_sharing_broad","66"
"s231","sharing_broad","6_sharing_broad","30"
"s232","sharing_broad","6_sharing_broad","100"
"s233","sharing_broad","6_sharing_broad","0"
"s234","sharing_broad","6_sharing_broad","91"
"s236","sharing_broad","6_sharing_broad","77"
"s238","sharing_broad","6_sharing_broad","82"
"s239","sharing_broad","6_sharing_broad","70"
"s242","sharing_broad","6_sharing_broad","89"
"s243","sharing_broad","6_sharing_broad","76"
"s244","sharing_broad","6_sharing_broad","89"
"s245","sharing_broad","6_sharing_broad","78"
"s246","sharing_broad","6_sharing_broad","77"
"s247","sharing_broad","6_sharing_broad","44"
"s249","sharing_broad","6_sharing_broad","45"
"s250","sharing_broad","6_sharing_broad","64"
"s251","sharing_broad","6_sharing_broad","62"
"s252","sharing_broad","6_sharing_broad","60"
"s254","sharing_broad","6_sharing_broad","75"
"s255","sharing_broad","6_sharing_broad","47"
"s256","sharing_broad","6_sharing_broad","74"
"s257","sharing_broad","6_sharing_broad","67"
"s259","sharing_broad","6_sharing_broad","87"
"s264","sharing_broad","6_sharing_broad","0"
"s265","sharing_broad","6_sharing_broad","72"
"s266","sharing_broad","6_sharing_broad","72"
"s267","sharing_broad","6_sharing_broad","48"
"s268","sharing_broad","6_sharing_broad","82"
"s269","sharing_broad","6_sharing_broad","44"
"s270","sharing_broad","6_sharing_broad","90"
"s271","sharing_broad","6_sharing_broad","82"
"s272","sharing_broad","6_sharing_broad","100"
"s273","sharing_broad","6_sharing_broad","71"
"s274","sharing_broad","6_sharing_broad","68"
"s275","sharing_broad","6_sharing_broad","75"
"s276","sharing_broad","6_sharing_broad","49"
"s278","sharing_broad","6_sharing_broad","76"
"s279","sharing_broad","6_sharing_broad","76"
"s281","sharing_broad","6_sharing_broad","92"
"s283","sharing_broad","6_sharing_broad","89"
"s284","sharing_broad","6_sharing_broad","13"
"s285","sharing_broad","6_sharing_broad","2"
"s287","sharing_broad","6_sharing_broad","75"
"s289","sharing_broad","6_sharing_broad","1"
"s290","sharing_broad","6_sharing_broad","27"
"s292","sharing_broad","6_sharing_broad","68"
"s293","sharing_broad","6_sharing_broad","0"
"s294","sharing_broad","6_sharing_broad","88"
"s295","sharing_broad","6_sharing_broad","63"
"s297","sharing_broad","6_sharing_broad","72"
"s298","sharing_broad","6_sharing_broad","71"
"s299","sharing_broad","6_sharing_broad","57"
"s300","sharing_broad","6_sharing_broad","100"
"s301","sharing_broad","6_sharing_broad","72"
"s302","sharing_broad","6_sharing_broad","0"
"s304","sharing_broad","6_sharing_broad","1"
"s305","sharing_broad","6_sharing_broad","65"
"s306","sharing_broad","6_sharing_broad","0"
"s307","sharing_broad","6_sharing_broad","6"
"s309","sharing_broad","6_sharing_broad","0"
"s310","sharing_broad","6_sharing_broad","33"
"s311","sharing_broad","6_sharing_broad","13"
"s313","sharing_broad","6_sharing_broad","11"
"s314","sharing_broad","6_sharing_broad","0"
"s315","sharing_broad","6_sharing_broad","0"
"s316","sharing_broad","6_sharing_broad","20"
"s318","sharing_broad","6_sharing_broad","33"
"s319","sharing_broad","6_sharing_broad","99"
"s320","sharing_broad","6_sharing_broad","1"
"s321","sharing_broad","6_sharing_broad","15"
"s322","sharing_broad","6_sharing_broad","100"
"s323","sharing_broad","6_sharing_broad","65"
"s324","sharing_broad","6_sharing_broad","88"
"s325","sharing_broad","6_sharing_broad","99"
"s326","sharing_broad","6_sharing_broad","41"
"s327","sharing_broad","6_sharing_broad","43"
"s329","sharing_broad","6_sharing_broad","14"
"s330","sharing_broad","6_sharing_broad","4"
"s331","sharing_broad","6_sharing_broad","0"
"s332","sharing_broad","6_sharing_broad","0"
"s333","sharing_broad","6_sharing_broad","50"
"s334","sharing_broad","6_sharing_broad","15"
"s336","sharing_broad","6_sharing_broad","63"
"s337","sharing_broad","6_sharing_broad","90"
"s338","sharing_broad","6_sharing_broad","77"
"s341","sharing_broad","6_sharing_broad","52"
"s343","sharing_broad","6_sharing_broad","60"
"s344","sharing_broad","6_sharing_broad","57"
"s345","sharing_broad","6_sharing_broad","51"
"s346","sharing_broad","6_sharing_broad","2"
"s347","sharing_broad","6_sharing_broad","66"
"s348","sharing_broad","6_sharing_broad","74"
"s350","sharing_broad","6_sharing_broad","89"
"s351","sharing_broad","6_sharing_broad","14"
"s352","sharing_broad","6_sharing_broad","0"
"s353","sharing_broad","6_sharing_broad","52"
"s354","sharing_broad","6_sharing_broad","46"
"s356","sharing_broad","6_sharing_broad","48"
"s358","sharing_broad","6_sharing_broad","10"
"s360","sharing_broad","6_sharing_broad","0"
"s361","sharing_broad","6_sharing_broad","2"
"s363","sharing_broad","6_sharing_broad","13"
"s364","sharing_broad","6_sharing_broad","76"
"s365","sharing_broad","6_sharing_broad","5"
"s366","sharing_broad","6_sharing_broad","0"
"s368","sharing_broad","6_sharing_broad","4"
"s369","sharing_broad","6_sharing_broad","29"
"s370","sharing_broad","6_sharing_broad","99"
"s371","sharing_broad","6_sharing_broad","0"
"s372","sharing_broad","6_sharing_broad","100"
"s373","sharing_broad","6_sharing_broad","82"
"s374","sharing_broad","6_sharing_broad","57"
"s375","sharing_broad","6_sharing_broad","98"
"s376","sharing_broad","6_sharing_broad","1"
"s377","sharing_broad","6_sharing_broad","0"
"s378","sharing_broad","6_sharing_broad","23"
"s380","sharing_broad","6_sharing_broad","70"
"s381","sharing_broad","6_sharing_broad","25"
"s382","sharing_broad","6_sharing_broad","98"
"s383","sharing_broad","6_sharing_broad","13"
"s384","sharing_broad","6_sharing_broad","2"
"s385","sharing_broad","6_sharing_broad","100"
"s386","sharing_broad","6_sharing_broad","48"
"s387","sharing_broad","6_sharing_broad","60"
"s389","sharing_broad","6_sharing_broad","4"
"s390","sharing_broad","6_sharing_broad","60"
"s392","sharing_broad","6_sharing_broad","65"
"s393","sharing_broad","6_sharing_broad","11"
"s394","sharing_broad","6_sharing_broad","1"
"s395","sharing_broad","6_sharing_broad","76"
"s396","sharing_broad","6_sharing_broad","73"
"s397","sharing_broad","6_sharing_broad","0"
