"study","group","SID","item","article_cond","content","trial","sharing_type","msg_share","msg_rel_self","msg_rel_social","msg_rel_self_between","msg_rel_social_between","msg_rel_self_within","msg_rel_social_within"
"study 6","social","study 6_s049","climate_97","social","climate",5,0,67,79,81,0.607920296746525,0.604012073793566,0.365270486047616,0.273567871305922
"study 6","social","study 6_s049","climate_95","social","climate",6,0,56,71,90,0.607920296746525,0.604012073793566,0.0369374648812198,0.690874793636989
"study 6","social","study 6_s049","climate_91","control","climate",7,0,100,62,68,0.607920296746525,0.604012073793566,-0.332437183930976,-0.329208794283397
"study 6","social","study 6_s049","climate_99","control","climate",8,0,100,78,79,0.607920296746525,0.604012073793566,0.324228858401817,0.180832999676796
"study 6","social","study 6_s049","health_90","social","health",9,0,50,43,73,0.607920296746525,0.604012073793566,-1.11222810920117,-0.097371615210582
"study 6","social","study 6_s053","climate_93","social","climate",1,0,69,77,79,-0.7316982824389,-0.192952259832994,1.44466529313214,0.931985459872716
"study 6","social","study 6_s053","climate_95","control","climate",10,0,59,69,69,-0.7316982824389,-0.192952259832994,1.11633227196575,0.468311101727086
"study 6","social","study 6_s053","climate_97","social","climate",2,0,64,64,74,-0.7316982824389,-0.192952259832994,0.91112413373675,0.700148280799901
"study 6","social","study 6_s053","climate_99","control","climate",3,0,88,85,90,-0.7316982824389,-0.192952259832994,1.77299831429854,1.44202725383291
"study 6","social","study 6_s053","health_94","social","health",4,0,12,59,66,-0.7316982824389,-0.192952259832994,0.705915995507753,0.329208794283397
"study 6","social","study 6_s053","health_96","social","health",5,0,0,0,0,-0.7316982824389,-0.192952259832994,-1.71554003559442,-2.73104196947776
"study 6","social","study 6_s053","health_98","control","health",6,0,0,0,0,-0.7316982824389,-0.192952259832994,-1.71554003559442,-2.73104196947776
"study 6","social","study 6_s053","health_90","control","health",7,0,3,0,72,-0.7316982824389,-0.192952259832994,-1.71554003559442,0.607413409170775
"study 6","social","study 6_s053","climate_91","control","climate",8,0,11,64,70,-0.7316982824389,-0.192952259832994,0.91112413373675,0.514678537541649
"study 6","social","study 6_s053","health_92","social","health",9,0,0,0,69,-0.7316982824389,-0.192952259832994,-1.71554003559442,0.468311101727086
"study 6","social","study 6_s055","health_96","social","health",1,0,1,0,61,0.470644894639185,0.968057510141502,-2.75799737779773,-0.996899870013104
"study 6","social","study 6_s055","health_98","control","health",10,0,68,57,70,0.470644894639185,0.968057510141502,-0.418624601987156,-0.579592947682037
"study 6","social","study 6_s055","climate_95","control","climate",2,0,89,88,87,0.470644894639185,0.968057510141502,0.853665855032631,0.208653461165533
"study 6","social","study 6_s055","health_92","social","health",3,0,62,89,90,0.470644894639185,0.968057510141502,0.89470748267843,0.347755768609222
"study 6","social","study 6_s055","climate_99","control","climate",4,0,99,100,100,0.470644894639185,0.968057510141502,1.34616538678223,0.811430126754852
"study 6","social","study 6_s055","health_90","social","health",5,0,20,15,95,0.470644894639185,0.968057510141502,-2.14237296311074,0.579592947682037
"study 6","social","study 6_s055","climate_91","social","climate",6,0,1,64,64,0.470644894639185,0.968057510141502,-0.131333208466559,-0.857797562569415
"study 6","social","study 6_s055","health_94","control","health",7,0,69,88,88,0.470644894639185,0.968057510141502,0.853665855032631,0.255020896980096
"study 6","social","study 6_s055","climate_93","control","climate",8,0,63,89,89,0.470644894639185,0.968057510141502,0.89470748267843,0.301388332794659
"study 6","social","study 6_s055","climate_97","social","climate",9,0,59,82,81,0.470644894639185,0.968057510141502,0.607416089157833,-0.0695511537218445
"study 6","social","study 6_s062","health_54","control","health",1,0,0,0,0,-0.106858521122729,-0.291342918305409,-2.25728952051898,-2.63830709784863
"study 6","social","study 6_s062","health_56","social","health",10,0,0,70,69,-0.106858521122729,-0.291342918305409,0.615624414686993,0.561045973356212
"study 6","social","study 6_s062","climate_57","social","climate",2,0,2,70,82,-0.106858521122729,-0.291342918305409,0.615624414686993,1.16382263894553
"study 6","social","study 6_s062","climate_51","control","climate",3,0,5,79,79,-0.106858521122729,-0.291342918305409,0.984999063499189,1.02472033150184
"study 6","social","study 6_s062","health_50","control","health",4,0,0,54,66,-0.106858521122729,-0.291342918305409,-0.0410416276457996,0.421943665912523
"study 6","social","study 6_s062","health_52","social","health",5,0,0,100,100,-0.106858521122729,-0.291342918305409,1.84687324406098,1.99843648360766
"study 6","social","study 6_s062","climate_59","social","climate",6,0,0,62,66,-0.106858521122729,-0.291342918305409,0.287291393520597,0.421943665912523
"study 6","social","study 6_s062","health_58","control","health",7,0,0,27,23,-0.106858521122729,-0.291342918305409,-1.14916557408239,-1.57185607411368
"study 6","social","study 6_s062","climate_55","control","climate",8,0,0,38,35,-0.106858521122729,-0.291342918305409,-0.697707669978592,-1.01544684433893
"study 6","social","study 6_s062","climate_53","social","climate",9,0,0,50,49,-0.106858521122729,-0.291342918305409,-0.205208138228998,-0.366302742935047
"study 6","social","study 6_s065","climate_73","social","climate",1,0,81,100,100,1.37003546017004,0.923781713828915,0.566374461512034,0.853160818987959
"study 6","social","study 6_s065","climate_75","control","climate",10,0,72,98,79,1.37003546017004,0.923781713828915,0.484291206220435,-0.120555333117863
"study 6","social","study 6_s065","health_74","control","health",2,0,12,50,47,1.37003546017004,0.923781713828915,-1.48570692077794,-1.60431327918388
"study 6","social","study 6_s065","health_76","control","health",3,0,100,91,90,1.37003546017004,0.923781713828915,0.196999812699838,0.389486460842329
"study 6","social","study 6_s065","health_72","control","health",4,0,48,96,79,1.37003546017004,0.923781713828915,0.402207950928836,-0.120555333117863
"study 6","social","study 6_s065","climate_79","social","climate",5,0,100,100,100,1.37003546017004,0.923781713828915,0.566374461512034,0.853160818987959
"study 6","social","study 6_s065","health_78","social","health",6,0,79,100,100,1.37003546017004,0.923781713828915,0.566374461512034,0.853160818987959
"study 6","social","study 6_s065","health_70","social","health",7,0,50,52,54,1.37003546017004,0.923781713828915,-1.40362366548634,-1.27974122848194
"study 6","social","study 6_s065","climate_71","control","climate",8,0,68,91,86,1.37003546017004,0.923781713828915,0.196999812699838,0.204016717584077
"study 6","social","study 6_s065","climate_77","social","climate",9,0,50,84,81,1.37003546017004,0.923781713828915,-0.0902915808207591,-0.0278204614887375
"study 6","social","study 6_s066","climate_3","control","climate",1,0,74,45,50,0.3807058380861,0.102219715584251,-0.833145041209731,-0.690874793636989
"study 6","social","study 6_s066","health_6","social","health",10,0,76,76,84,0.3807058380861,0.102219715584251,0.439145415810055,0.885618024058153
"study 6","social","study 6_s066","climate_1","control","climate",2,0,58,44,53,0.3807058380861,0.102219715584251,-0.87418666885553,-0.5517724861933
"study 6","social","study 6_s066","health_8","control","health",3,0,88,77,84,0.3807058380861,0.102219715584251,0.480187043455855,0.885618024058153
"study 6","social","study 6_s066","climate_9","control","climate",4,0,71,55,47,0.3807058380861,0.102219715584251,-0.422728764751735,-0.829977101080678
"study 6","social","study 6_s066","health_0","social","health",5,0,81,81,78,0.3807058380861,0.102219715584251,0.644353554039053,0.607413409170775
"study 6","social","study 6_s066","climate_5","control","climate",6,0,19,19,20,0.3807058380861,0.102219715584251,-1.90022736000052,-2.08189786807388
"study 6","social","study 6_s066","climate_7","social","climate",7,0,79,83,70,0.3807058380861,0.102219715584251,0.726436809330652,0.236473922654271
"study 6","social","study 6_s066","health_2","social","health",8,0,83,85,82,0.3807058380861,0.102219715584251,0.808520064622251,0.792883152429027
"study 6","social","study 6_s066","health_4","social","health",9,0,92,88,81,0.3807058380861,0.102219715584251,0.93164494755965,0.746515716614464
"study 6","social","study 6_s068","climate_89","control","climate",1,0,1,1,1,-2.28433041661847,-1.98366224403095,-0.328333021166396,-0.996899870013104
"study 6","social","study 6_s068","climate_85","control","climate",10,0,1,1,1,-2.28433041661847,-1.98366224403095,-0.328333021166396,-0.996899870013104
"study 6","social","study 6_s068","health_82","social","health",2,0,1,1,1,-2.28433041661847,-1.98366224403095,-0.328333021166396,-0.996899870013104
"study 6","social","study 6_s068","health_86","control","health",3,0,1,1,83,-2.28433041661847,-1.98366224403095,-0.328333021166396,2.80522986678106
"study 6","social","study 6_s068","climate_83","social","climate",4,0,1,1,1,-2.28433041661847,-1.98366224403095,-0.328333021166396,-0.996899870013104
"study 6","social","study 6_s068","climate_81","control","climate",5,0,1,1,1,-2.28433041661847,-1.98366224403095,-0.328333021166396,-0.996899870013104
"study 6","social","study 6_s068","climate_87","social","climate",6,0,1,1,1,-2.28433041661847,-1.98366224403095,-0.328333021166396,-0.996899870013104
"study 6","social","study 6_s068","health_88","social","health",7,0,1,69,98,-2.28433041661847,-1.98366224403095,2.46249765874797,3.50074140399951
"study 6","social","study 6_s068","health_80","social","health",8,0,1,1,1,-2.28433041661847,-1.98366224403095,-0.328333021166396,-0.996899870013104
"study 6","social","study 6_s068","health_84","control","health",9,0,1,13,37,-2.28433041661847,-1.98366224403095,0.164166510583198,0.672327819311163
"study 6","social","study 6_s072","climate_25","control","climate",1,0,64,64,66,0.304967685199292,0.151415044820458,0.0123124882937397,0.00463674358145603
"study 6","social","study 6_s072","health_22","control","health",10,0,70,70,70,0.304967685199292,0.151415044820458,0.258562254168537,0.190106486839708
"study 6","social","study 6_s072","health_28","social","health",2,0,56,58,59,0.304967685199292,0.151415044820458,-0.233937277581058,-0.319935307120485
"study 6","social","study 6_s072","health_24","control","health",3,0,72,72,71,0.304967685199292,0.151415044820458,0.340645509460136,0.236473922654271
"study 6","social","study 6_s072","climate_21","social","climate",4,0,33,59,59,0.304967685199292,0.151415044820458,-0.192895649935258,-0.319935307120485
"study 6","social","study 6_s072","climate_27","social","climate",5,0,71,71,70,0.304967685199292,0.151415044820458,0.299603881814337,0.190106486839708
"study 6","social","study 6_s072","health_20","social","health",6,0,66,61,67,0.304967685199292,0.151415044820458,-0.110812394643659,0.051004179396019
"study 6","social","study 6_s072","climate_29","control","climate",7,0,69,68,68,0.304967685199292,0.151415044820458,0.176478998876938,0.097371615210582
"study 6","social","study 6_s072","health_26","social","health",8,0,72,58,71,0.304967685199292,0.151415044820458,-0.233937277581058,0.236473922654271
"study 6","social","study 6_s072","climate_23","control","climate",9,0,78,56,58,0.304967685199292,0.151415044820458,-0.316020532872657,-0.366302742935048
"study 6","social","study 6_s073","climate_45","social","climate",1,0,10,61,65,-0.348273883449432,-0.251986654916443,0.455562066868375,0.33848228144631
"study 6","social","study 6_s073","health_40","social","health",10,0,11,61,64,-0.348273883449432,-0.251986654916443,0.455562066868375,0.292114845631747
"study 6","social","study 6_s073","health_42","control","health",2,0,0,62,73,-0.348273883449432,-0.251986654916443,0.496603694514175,0.709421767962813
"study 6","social","study 6_s073","climate_47","control","climate",3,0,0,12,16,-0.348273883449432,-0.251986654916443,-1.5554776877758,-1.93352207346728
"study 6","social","study 6_s073","climate_41","social","climate",4,0,4,47,50,-0.348273883449432,-0.251986654916443,-0.119020720172819,-0.357029255772135
"study 6","social","study 6_s073","climate_49","social","climate",5,0,5,56,69,-0.348273883449432,-0.251986654916443,0.250353928639377,0.523952024704562
"study 6","social","study 6_s073","climate_43","social","climate",6,0,8,61,68,-0.348273883449432,-0.251986654916443,0.455562066868375,0.477584588889999
"study 6","social","study 6_s073","health_46","control","health",7,0,8,59,60,-0.348273883449432,-0.251986654916443,0.373478811576776,0.106645102373495
"study 6","social","study 6_s073","health_44","control","health",8,0,0,4,53,-0.348273883449432,-0.251986654916443,-1.8838107089422,-0.217926948328446
"study 6","social","study 6_s073","health_48","control","health",9,0,61,76,59,-0.348273883449432,-0.251986654916443,1.07118648155537,0.0602776665589317
"study 6","social","study 6_s074","climate_107","social","climate",1,0,67,88,95,1.88126799215599,1.71090698160823,-0.369374648812196,-0.120555333117863
"study 6","social","study 6_s074","climate_109","social","climate",10,0,100,100,100,1.88126799215599,1.71090698160823,0.123124882937399,0.111281845954951
"study 6","social","study 6_s074","health_100","control","health",2,0,90,84,82,1.88126799215599,1.71090698160823,-0.533541159395394,-0.723331998707182
"study 6","social","study 6_s074","climate_105","control","climate",3,0,93,100,100,1.88126799215599,1.71090698160823,0.123124882937399,0.111281845954951
"study 6","social","study 6_s074","health_102","control","health",4,0,100,100,100,1.88126799215599,1.71090698160823,0.123124882937399,0.111281845954951
"study 6","social","study 6_s074","health_104","social","health",5,0,100,100,100,1.88126799215599,1.71090698160823,0.123124882937399,0.111281845954951
"study 6","social","study 6_s074","health_108","social","health",6,0,100,100,100,1.88126799215599,1.71090698160823,0.123124882937399,0.111281845954951
"study 6","social","study 6_s074","health_106","social","health",7,0,100,100,100,1.88126799215599,1.71090698160823,0.123124882937399,0.111281845954951
