"survey_name","group","SID","scale_name","item","value"
"GOTV 100 million message testing SHORT","control","s321","msg_rel_self","3","69"
"GOTV 100 million message testing SHORT","control","s321","msg_rel_social","3","69"
"GOTV 100 million message testing SHORT","control","s321","msg_share","3","52"
"GOTV 100 million message testing SHORT","control","s321","msg_rel_self","4","67"
"GOTV 100 million message testing SHORT","control","s321","msg_rel_social","4","68"
"GOTV 100 million message testing SHORT","control","s321","msg_share","4","0"
"GOTV 100 million message testing SHORT","control","s321","msg_rel_self","5","67"
"GOTV 100 million message testing SHORT","control","s321","msg_rel_social","5","67"
"GOTV 100 million message testing SHORT","control","s321","msg_share","5","10"
"GOTV 100 million message testing SHORT","dynamic","s322","msg_rel_self","1","10"
"GOTV 100 million message testing SHORT","dynamic","s322","msg_rel_social","1","19"
"GOTV 100 million message testing SHORT","dynamic","s322","msg_share","1","39"
"GOTV 100 million message testing SHORT","dynamic","s322","msg_rel_self","2","92"
"GOTV 100 million message testing SHORT","dynamic","s322","msg_rel_social","2","85"
"GOTV 100 million message testing SHORT","dynamic","s322","msg_share","2","28"
"GOTV 100 million message testing SHORT","dynamic","s322","msg_rel_self","3","3"
"GOTV 100 million message testing SHORT","dynamic","s322","msg_rel_social","3","20"
"GOTV 100 million message testing SHORT","dynamic","s322","msg_share","3","3"
"GOTV 100 million message testing SHORT","dynamic","s322","msg_rel_self","4","8"
"GOTV 100 million message testing SHORT","dynamic","s322","msg_rel_social","4","8"
"GOTV 100 million message testing SHORT","dynamic","s322","msg_share","4","10"
"GOTV 100 million message testing SHORT","dynamic","s322","msg_rel_self","5","1"
"GOTV 100 million message testing SHORT","dynamic","s322","msg_rel_social","5","0"
"GOTV 100 million message testing SHORT","dynamic","s322","msg_share","5","3"
"GOTV 100 million message testing SHORT","static","s324","msg_rel_self","1","68"
"GOTV 100 million message testing SHORT","static","s324","msg_rel_social","1","79"
"GOTV 100 million message testing SHORT","static","s324","msg_share","1","42"
"GOTV 100 million message testing SHORT","static","s324","msg_rel_self","2","32"
"GOTV 100 million message testing SHORT","static","s324","msg_rel_social","2","68"
"GOTV 100 million message testing SHORT","static","s324","msg_share","2","14"
"GOTV 100 million message testing SHORT","static","s324","msg_rel_self","3","61"
"GOTV 100 million message testing SHORT","static","s324","msg_rel_social","3","29"
"GOTV 100 million message testing SHORT","static","s324","msg_share","3","29"
"GOTV 100 million message testing SHORT","static","s324","msg_rel_self","4","70"
"GOTV 100 million message testing SHORT","static","s324","msg_rel_social","4","78"
"GOTV 100 million message testing SHORT","static","s324","msg_share","4","35"
"GOTV 100 million message testing SHORT","static","s324","msg_rel_self","5","65"
"GOTV 100 million message testing SHORT","static","s324","msg_rel_social","5","78"
"GOTV 100 million message testing SHORT","static","s324","msg_share","5","30"
"GOTV 100 million message testing SHORT","static","s325","msg_rel_self","1","10"
"GOTV 100 million message testing SHORT","static","s325","msg_rel_social","1","8"
"GOTV 100 million message testing SHORT","static","s325","msg_share","1","0"
"GOTV 100 million message testing SHORT","static","s325","msg_rel_self","2","35"
"GOTV 100 million message testing SHORT","static","s325","msg_rel_social","2","26"
"GOTV 100 million message testing SHORT","static","s325","msg_share","2","0"
"GOTV 100 million message testing SHORT","static","s325","msg_rel_self","3","56"
"GOTV 100 million message testing SHORT","static","s325","msg_rel_social","3","46"
"GOTV 100 million message testing SHORT","static","s325","msg_share","3","0"
"GOTV 100 million message testing SHORT","static","s325","msg_rel_self","4","17"
"GOTV 100 million message testing SHORT","static","s325","msg_rel_social","4","33"
"GOTV 100 million message testing SHORT","static","s325","msg_share","4","0"
"GOTV 100 million message testing SHORT","static","s325","msg_rel_self","5","0"
"GOTV 100 million message testing SHORT","static","s325","msg_rel_social","5","18"
"GOTV 100 million message testing SHORT","static","s325","msg_share","5","0"
"GOTV 100 million message testing SHORT","dynamic","s326","msg_rel_self","1","49"
"GOTV 100 million message testing SHORT","dynamic","s326","msg_rel_social","1","71"
"GOTV 100 million message testing SHORT","dynamic","s326","msg_share","1","62"
"GOTV 100 million message testing SHORT","dynamic","s326","msg_rel_self","2","68"
"GOTV 100 million message testing SHORT","dynamic","s326","msg_rel_social","2","41"
"GOTV 100 million message testing SHORT","dynamic","s326","msg_share","2","32"
"GOTV 100 million message testing SHORT","dynamic","s326","msg_rel_self","3","31"
"GOTV 100 million message testing SHORT","dynamic","s326","msg_rel_social","3","72"
"GOTV 100 million message testing SHORT","dynamic","s326","msg_share","3","49"
"GOTV 100 million message testing SHORT","dynamic","s326","msg_rel_self","4","40"
"GOTV 100 million message testing SHORT","dynamic","s326","msg_rel_social","4","70"
"GOTV 100 million message testing SHORT","dynamic","s326","msg_share","4","46"
"GOTV 100 million message testing SHORT","dynamic","s326","msg_rel_self","5","45"
"GOTV 100 million message testing SHORT","dynamic","s326","msg_rel_social","5","76"
"GOTV 100 million message testing SHORT","dynamic","s326","msg_share","5","76"
"GOTV 100 million message testing SHORT","dynamic","s328","msg_rel_self","1","0"
"GOTV 100 million message testing SHORT","dynamic","s328","msg_rel_social","1","88"
"GOTV 100 million message testing SHORT","dynamic","s328","msg_share","1","0"
"GOTV 100 million message testing SHORT","dynamic","s328","msg_rel_self","2","15"
"GOTV 100 million message testing SHORT","dynamic","s328","msg_rel_social","2","95"
"GOTV 100 million message testing SHORT","dynamic","s328","msg_share","2","0"
"GOTV 100 million message testing SHORT","dynamic","s328","msg_rel_self","3","0"
"GOTV 100 million message testing SHORT","dynamic","s328","msg_rel_social","3","84"
"GOTV 100 million message testing SHORT","dynamic","s328","msg_share","3","0"
"GOTV 100 million message testing SHORT","dynamic","s328","msg_rel_self","4","19"
"GOTV 100 million message testing SHORT","dynamic","s328","msg_rel_social","4","58"
"GOTV 100 million message testing SHORT","dynamic","s328","msg_share","4","0"
"GOTV 100 million message testing SHORT","dynamic","s328","msg_rel_self","5","61"
"GOTV 100 million message testing SHORT","dynamic","s328","msg_rel_social","5","75"
"GOTV 100 million message testing SHORT","dynamic","s328","msg_share","5","0"
"GOTV 100 million message testing SHORT","dynamic","s329","msg_rel_self","1","0"
"GOTV 100 million message testing SHORT","dynamic","s329","msg_rel_social","1","0"
"GOTV 100 million message testing SHORT","dynamic","s329","msg_share","1","0"
"GOTV 100 million message testing SHORT","dynamic","s329","msg_rel_self","2","0"
"GOTV 100 million message testing SHORT","dynamic","s329","msg_rel_social","2","0"
"GOTV 100 million message testing SHORT","dynamic","s329","msg_share","2","0"
"GOTV 100 million message testing SHORT","dynamic","s329","msg_rel_self","3","0"
"GOTV 100 million message testing SHORT","dynamic","s329","msg_rel_social","3","21"
"GOTV 100 million message testing SHORT","dynamic","s329","msg_share","3","0"
"GOTV 100 million message testing SHORT","dynamic","s329","msg_rel_self","4","0"
"GOTV 100 million message testing SHORT","dynamic","s329","msg_rel_social","4","0"
"GOTV 100 million message testing SHORT","dynamic","s329","msg_share","4","0"
"GOTV 100 million message testing SHORT","dynamic","s329","msg_rel_self","5","0"
"GOTV 100 million message testing SHORT","dynamic","s329","msg_rel_social","5","0"
"GOTV 100 million message testing SHORT","dynamic","s329","msg_share","5","0"
"GOTV 100 million message testing SHORT","static","s330","msg_rel_self","1","0"
"GOTV 100 million message testing SHORT","static","s330","msg_rel_social","1","0"
"GOTV 100 million message testing SHORT","static","s330","msg_share","1","0"
"GOTV 100 million message testing SHORT","static","s330","msg_rel_self","2","0"
"GOTV 100 million message testing SHORT","static","s330","msg_rel_social","2","0"
"GOTV 100 million message testing SHORT","static","s330","msg_share","2","0"
"GOTV 100 million message testing SHORT","static","s330","msg_rel_self","3","0"
"GOTV 100 million message testing SHORT","static","s330","msg_rel_social","3","0"
"GOTV 100 million message testing SHORT","static","s330","msg_share","3","0"
"GOTV 100 million message testing SHORT","static","s330","msg_rel_self","4","0"
"GOTV 100 million message testing SHORT","static","s330","msg_rel_social","4","0"
"GOTV 100 million message testing SHORT","static","s330","msg_share","4","0"
"GOTV 100 million message testing SHORT","static","s330","msg_rel_self","5","50"
"GOTV 100 million message testing SHORT","static","s330","msg_rel_social","5","50"
"GOTV 100 million message testing SHORT","static","s330","msg_share","5","0"
"GOTV 100 million message testing SHORT","control","s331","msg_rel_self","1","84"
"GOTV 100 million message testing SHORT","control","s331","msg_rel_social","1","73"
"GOTV 100 million message testing SHORT","control","s331","msg_share","1","58"
"GOTV 100 million message testing SHORT","control","s331","msg_rel_self","2","75"
"GOTV 100 million message testing SHORT","control","s331","msg_rel_social","2","77"
"GOTV 100 million message testing SHORT","control","s331","msg_share","2","55"
"GOTV 100 million message testing SHORT","control","s331","msg_rel_self","3","74"
"GOTV 100 million message testing SHORT","control","s331","msg_rel_social","3","67"
"GOTV 100 million message testing SHORT","control","s331","msg_share","3","66"
"GOTV 100 million message testing SHORT","control","s331","msg_rel_self","4","83"
"GOTV 100 million message testing SHORT","control","s331","msg_rel_social","4","61"
"GOTV 100 million message testing SHORT","control","s331","msg_share","4","70"
"GOTV 100 million message testing SHORT","control","s331","msg_rel_self","5","82"
"GOTV 100 million message testing SHORT","control","s331","msg_rel_social","5","72"
"GOTV 100 million message testing SHORT","control","s331","msg_share","5","51"
"GOTV 100 million message testing SHORT","control","s332","msg_rel_self","1","10"
"GOTV 100 million message testing SHORT","control","s332","msg_rel_social","1","10"
"GOTV 100 million message testing SHORT","control","s332","msg_share","1","0"
"GOTV 100 million message testing SHORT","control","s332","msg_rel_self","2","18"
"GOTV 100 million message testing SHORT","control","s332","msg_rel_social","2","17"
"GOTV 100 million message testing SHORT","control","s332","msg_share","2","0"
"GOTV 100 million message testing SHORT","control","s332","msg_rel_self","3","16"
"GOTV 100 million message testing SHORT","control","s332","msg_rel_social","3","16"
"GOTV 100 million message testing SHORT","control","s332","msg_share","3","0"
"GOTV 100 million message testing SHORT","control","s332","msg_rel_self","4","20"
"GOTV 100 million message testing SHORT","control","s332","msg_rel_social","4","18"
"GOTV 100 million message testing SHORT","control","s332","msg_share","4","0"
"GOTV 100 million message testing SHORT","control","s332","msg_rel_self","5","18"
"GOTV 100 million message testing SHORT","control","s332","msg_rel_social","5","18"
"GOTV 100 million message testing SHORT","control","s332","msg_share","5","0"
"GOTV 100 million message testing SHORT","dynamic","s333","msg_rel_self","1","41"
"GOTV 100 million message testing SHORT","dynamic","s333","msg_rel_social","1","65"
"GOTV 100 million message testing SHORT","dynamic","s333","msg_share","1","50"
"GOTV 100 million message testing SHORT","dynamic","s333","msg_rel_self","2","4"
"GOTV 100 million message testing SHORT","dynamic","s333","msg_rel_social","2","56"
"GOTV 100 million message testing SHORT","dynamic","s333","msg_share","2","47"
"GOTV 100 million message testing SHORT","dynamic","s333","msg_rel_self","3","24"
"GOTV 100 million message testing SHORT","dynamic","s333","msg_rel_social","3","82"
"GOTV 100 million message testing SHORT","dynamic","s333","msg_share","3","9"
"GOTV 100 million message testing SHORT","dynamic","s333","msg_rel_self","4","9"
"GOTV 100 million message testing SHORT","dynamic","s333","msg_rel_social","4","66"
"GOTV 100 million message testing SHORT","dynamic","s333","msg_share","4","20"
"GOTV 100 million message testing SHORT","dynamic","s333","msg_rel_self","5","70"
